year,league_id,team_id,park_id,span_first,span_last,games,openings,attendance
1998,NL,SFN,SFO02,4/7/98,9/24/98,81,80,1925634
1998,NL,SLN,STL09,3/31/98,9/27/98,82,80,3195651
1998,AL,TBA,STP01,3/31/98,9/20/98,81,81,2506023
1998,AL,TEX,ARL02,3/31/98,9/20/98,81,81,2927409
1998,AL,TOR,TOR02,4/1/98,9/27/98,81,81,2454303
1999,AL,ANA,ANA01,4/6/99,10/3/99,81,81,2253040
1999,NL,ARI,PHO01,4/12/99,10/3/99,81,81,3015948
1999,NL,ATL,ATL02,4/5/99,10/3/99,81,81,3284901
1999,AL,BAL,BAL12,4/5/99,10/3/99,81,80,3432099
1999,AL,BOS,BOS07,4/13/99,9/27/99,81,81,2446277
1999,AL,CHA,CHI12,4/9/99,10/3/99,81,76,1338851
1999,NL,CHN,CHI11,4/12/99,9/26/99,81,78,2813854
1999,NL,CIN,CIN08,4/5/99,10/4/99,82,82,2061324
1999,AL,CLE,CLE08,4/12/99,10/3/99,81,81,3468436
1999,NL,COL,DEN02,4/12/99,10/3/99,81,81,3481065
1999,AL,DET,DET04,4/12/99,9/27/99,81,81,2026491
1999,NL,FLO,MIA01,4/5/99,9/26/99,80,78,1369420
1999,NL,HOU,HOU02,4/6/99,10/3/99,82,81,2706017
1999,AL,KCA,KAN06,4/5/99,10/2/99,80,78,1501292
1999,NL,LAN,LOS03,4/5/99,9/26/99,81,81,3098990
1999,NL,MIL,MIL05,4/16/99,10/3/99,80,78,1701790
1999,AL,MIN,MIN03,4/6/99,9/30/99,81,81,1202829
1999,NL,MON,MON02,4/8/99,9/29/99,81,81,772737
1999,AL,NYA,NYC16,4/9/99,9/27/99,81,81,3293259
1999,NL,NYN,NYC17,4/12/99,10/3/99,81,79,2726008
1999,AL,OAK,OAK01,4/5/99,10/3/99,81,81,1434632
1999,NL,PHI,PHI12,4/12/99,10/3/99,81,80,1825337
1999,NL,PIT,PIT07,4/5/99,9/22/99,81,80,1638023
1999,NL,SDN,MNT01,4/4/99,4/4/99,1,1,27104
1999,NL,SDN,SAN01,4/6/99,9/22/99,80,80,2496434
1999,AL,SEA,SEA02,4/5/99,6/27/99,39,39,1099404
1999,AL,SEA,SEA03,7/15/99,9/26/99,42,42,1816504
1999,NL,SFN,SFO02,4/8/99,9/30/99,81,81,2078365
1999,NL,SLN,STL09,4/5/99,10/3/99,80,79,3235833
1999,AL,TBA,STP01,4/9/99,10/3/99,81,81,1749657
1999,AL,TEX,ARL02,4/5/99,9/30/99,81,80,2774501
1999,AL,TOR,TOR02,4/12/99,9/26/99,81,81,2163486
2000,AL,ANA,ANA01,4/3/00,10/1/00,81,81,2066982
2000,NL,ARI,PHO01,4/4/00,10/1/00,81,81,2942251
2000,NL,ATL,ATL02,4/3/00,10/1/00,81,81,3234304
2000,AL,BAL,BAL12,4/3/00,10/1/00,81,81,3297031
2000,AL,BOS,BOS07,4/11/00,9/24/00,81,81,2585895
2000,AL,CHA,CHI12,4/14/00,10/1/00,81,81,1971446
2000,NL,CHN,CHI11,4/10/00,9/28/00,80,79,2734511
2000,NL,CHN,TOK01,3/30/00,3/30/00,1,1,55000
2000,NL,CIN,CIN08,4/3/00,9/24/00,82,82,2594132
2000,AL,CLE,CLE08,4/14/00,10/1/00,81,81,3456278
2000,NL,COL,DEN02,4/10/00,9/28/00,81,81,3295129
2000,AL,DET,DET05,4/11/00,10/1/00,81,81,2533753
2000,NL,FLO,MIA01,4/3/00,10/1/00,81,80,1218326
2000,NL,HOU,HOU03,4/7/00,10/1/00,81,81,3056139
2000,AL,KCA,KAN06,4/7/00,9/28/00,81,81,1677915
2000,NL,LAN,LOS03,4/14/00,9/28/00,81,81,3011539
2000,NL,MIL,MIL05,4/10/00,9/28/00,81,79,1573621
2000,AL,MIN,MIN03,4/3/00,9/24/00,81,81,1059415
2000,NL,MON,MON02,4/3/00,9/25/00,81,81,926272
2000,AL,NYA,NYC16,4/12/00,9/25/00,80,80,3227657
2000,NL,NYN,NYC17,4/3/00,10/1/00,80,77,2765530
2000,NL,NYN,TOK01,3/29/00,3/29/00,1,1,55000
2000,AL,OAK,OAK01,4/3/00,10/1/00,81,81,1728885
2000,NL,PHI,PHI12,4/10/00,9/24/00,81,80,1612769
2000,NL,PIT,PIT07,4/4/00,10/1/00,81,79,1748908
2000,NL,SDN,SAN01,4/10/00,10/1/00,81,81,2423142
2000,AL,SEA,SEA03,4/4/00,9/28/00,81,81,3148317
2000,NL,SFN,SFO03,4/11/00,9/24/00,81,81,3315330
2000,NL,SLN,STL09,4/3/00,10/1/00,81,81,3336493
2000,AL,TBA,STP01,4/7/00,10/1/00,80,80,1549592
2000,AL,TEX,ARL02,4/3/00,9/24/00,81,80,2800075
2000,AL,TOR,TOR02,4/3/00,9/25/00,81,81,1819919
2001,AL,ANA,ANA01,4/10/01,10/7/01,81,81,1998319
2001,NL,ARI,PHO01,4/6/01,10/4/01,81,81,2735821
2001,NL,ATL,ATL02,4/3/01,10/7/01,81,81,2823494
2001,AL,BAL,BAL12,4/2/01,10/6/01,80,80,3094841
2001,AL,BOS,BOS07,4/6/01,9/27/01,81,81,2625333
2001,AL,CHA,CHI12,4/6/01,9/27/01,81,80,1766172
2001,NL,CHN,CHI11,4/2/01,10/7/01,81,79,2779465
2001,NL,CIN,CIN08,4/2/01,10/7/01,81,79,1879757
2001,AL,CLE,CLE08,4/2/01,9/30/01,80,80,3182523
2001,NL,COL,DEN02,4/2/01,9/30/01,81,81,3168579
2001,AL,DET,DET05,4/3/01,10/7/01,81,80,1920995
2001,NL,FLO,MIA01,4/2/01,10/4/01,80,80,1261216
2001,NL,HOU,HOU03,4/3/01,10/4/01,81,81,2906277
2001,AL,KCA,KAN06,4/6/01,10/4/01,81,81,1536101
2001,NL,LAN,LOS03,4/2/01,9/26/01,81,81,3017143
2001,NL,MIL,MIL06,4/6/01,10/7/01,81,81,2811040
2001,AL,MIN,MIN03,4/9/01,10/7/01,81,80,1782926
2001,NL,MON,MON02,4/6/01,9/27/01,81,81,642743
2001,AL,NYA,NYC16,4/2/01,10/3/01,80,80,3264847
2001,NL,NYN,NYC17,4/9/01,10/7/01,81,81,2658330
2001,AL,OAK,OAK01,4/6/01,10/3/01,81,81,2133477
2001,NL,PHI,PHI12,4/6/01,9/27/01,81,78,1792054
2001,NL,PIT,PIT08,4/9/01,9/26/01,81,79,2435868
2001,NL,SDN,SAN01,4/10/01,10/7/01,81,80,2378148
2001,AL,SEA,SEA03,4/2/01,10/7/01,81,81,3512326
2001,NL,SFN,SFO03,4/2/01,10/7/01,81,81,3311000
2001,NL,SLN,STL09,4/9/01,10/7/01,82,81,3109578
2001,AL,TBA,STP01,4/3/01,10/7/01,81,81,1298075
2001,AL,TEX,ARL02,4/3/01,9/26/01,82,81,2831111
2001,AL,TOR,SJU01,4/1/01,4/1/01,1,1,19891
2001,AL,TOR,TOR02,4/9/01,10/7/01,81,80,1895236
2002,AL,ANA,ANA01,3/31/02,9/29/02,81,81,2305467
2002,NL,ARI,PHO01,4/1/02,9/29/02,81,81,3198975
2002,NL,ATL,ATL02,4/1/02,9/22/02,81,81,2603484
2002,AL,BAL,BAL12,4/1/02,9/29/02,81,81,2681439
2002,AL,BOS,BOS07,4/1/02,9/29/02,81,81,2650859
2002,AL,CHA,CHI12,4/12/02,9/26/02,81,81,1675591
2002,NL,CHN,CHI11,4/5/02,9/29/02,81,78,2694946
2002,NL,CIN,CIN08,4/1/02,9/22/02,81,80,1855775
2002,AL,CLE,CLE08,4/8/02,9/29/02,81,81,2621940
2002,NL,COL,DEN02,4/8/02,9/22/02,81,81,2740614
2002,AL,DET,DET05,4/5/02,9/22/02,80,80,1503353
2002,NL,FLO,MIA01,4/8/02,9/29/02,81,81,813127
2002,NL,HOU,HOU03,4/2/02,9/25/02,81,81,2512357
2002,AL,KCA,KAN06,4/1/02,9/26/02,81,77,1323036
2002,NL,LAN,LOS03,4/2/02,9/29/02,81,81,3131255
2002,NL,MIL,MIL06,4/5/02,9/22/02,81,81,1969153
2002,AL,MIN,MIN03,4/12/02,9/29/02,81,81,1924354
2002,NL,MON,MON02,4/2/02,9/29/02,81,81,812537
2002,AL,NYA,NYC16,4/5/02,9/25/02,80,80,3465807
2002,NL,NYN,NYC17,4/1/02,9/29/02,81,78,2804838
2002,AL,OAK,OAK01,4/1/02,9/22/02,81,81,2169816
2002,NL,PHI,PHI12,4/5/02,9/25/02,80,79,1618467
2002,NL,PIT,PIT08,4/8/02,9/25/02,80,79,1784970
2002,NL,SDN,SAN01,4/8/02,9/22/02,81,81,2221230
2002,AL,SEA,SEA03,4/1/02,9/26/02,81,81,3539938
2002,NL,SFN,SFO03,4/5/02,9/29/02,81,81,3253203
2002,NL,SLN,STL09,4/1/02,9/29/02,81,81,3011756
2002,AL,TBA,STP01,4/2/02,9/22/02,81,81,1065742
2002,AL,TEX,ARL02,4/5/02,9/29/02,81,80,2352397
2002,AL,TOR,TOR02,4/4/02,9/29/02,81,81,1638170
2003,AL,ANA,ANA01,3/30/03,9/28/03,82,81,3061094
2003,NL,ARI,PHO01,3/31/03,9/28/03,81,81,2805542
2003,NL,ATL,ATL02,3/31/03,9/24/03,81,79,2401084
2003,AL,BAL,BAL12,3/31/03,9/21/03,81,81,2454523
2003,AL,BOS,BOS07,4/12/03,9/25/03,81,81,2724165
2003,AL,CHA,CHI12,4/4/03,9/24/03,81,81,1939594
2003,NL,CHN,CHI11,4/8/03,9/28/03,81,80,2962630
2003,NL,CIN,CIN09,3/31/03,9/28/03,81,81,2355259
2003,AL,CLE,CLE08,4/8/03,9/21/03,81,81,1727001
2003,NL,COL,DEN02,4/4/03,9/25/03,81,81,2334175
2003,AL,DET,DET05,3/31/03,9/28/03,81,80,1368245
2003,NL,FLO,MIA01,3/31/03,9/28/03,81,80,1303214
2003,NL,HOU,HOU03,4/1/03,9/28/03,81,81,2455241
2003,AL,KCA,KAN06,3/31/03,9/28/03,80,78,1779895
2003,NL,LAN,LOS03,4/7/03,9/21/03,81,81,3138696
2003,NL,MIL,MIL06,4/4/03,9/24/03,81,81,1700354
2003,AL,MIN,MIN03,4/4/03,9/24/03,81,81,1946011
2003,NL,MON,MON02,4/22/03,9/17/03,59,59,712757
2003,NL,MON,SJU01,4/11/03,9/11/03,22,22,312882
2003,AL,NYA,NYC16,4/8/03,9/28/03,82,81,3460600
2003,NL,NYN,NYC17,3/31/03,9/25/03,80,77,2168832
2003,AL,OAK,OAK01,4/1/03,9/24/03,81,81,2216596
2003,NL,PHI,PHI12,4/4/03,9/28/03,81,78,2259948
2003,NL,PIT,PIT08,4/8/03,9/21/03,81,78,1636751
2003,NL,SDN,SAN01,3/31/03,9/28/03,81,81,2030084
2003,AL,SEA,SEA03,4/8/03,9/28/03,81,81,3267509
2003,NL,SFN,SFO03,4/7/03,9/28/03,81,81,3264898
2003,NL,SLN,STL09,3/31/03,9/21/03,81,81,2910386
2003,AL,TBA,STP01,3/31/03,9/28/03,81,81,1058695
2003,AL,TEX,ARL02,4/4/03,9/21/03,81,81,2094394
2003,AL,TOR,TOR02,3/31/03,9/28/03,81,81,1799818
2004,AL,ANA,ANA01,4/13/04,9/26/04,81,81,3375677
2004,NL,ARI,PHO01,4/6/04,10/3/04,81,81,2519560
2004,NL,ATL,ATL02,4/6/04,9/29/04,81,79,2322565
2004,AL,BAL,BAL12,4/4/04,10/3/04,81,80,2744013
2004,AL,BOS,BOS07,4/9/04,9/26/04,81,81,2837304
2004,AL,CHA,CHI12,4/13/04,9/26/04,81,79,1930537
2004,NL,CHN,CHI11,4/12/04,10/3/04,82,81,3170154
2004,NL,CIN,CIN09,4/5/04,10/3/04,81,81,2287250
2004,AL,CLE,CLE08,4/12/04,9/26/04,81,81,1814401
2004,NL,COL,DEN02,4/12/04,9/26/04,81,79,2338069
2004,AL,DET,DET05,4/8/04,10/3/04,81,80,1917004
2004,NL,FLO,CHI12,9/13/04,9/14/04,2,2,9460
2004,NL,FLO,MIA01,4/6/04,9/23/04,78,76,1713645
2004,NL,HOU,HOU03,4/5/04,10/3/04,81,81,3087872
2004,AL,KCA,KAN06,4/5/04,10/3/04,80,79,1661478
2004,NL,LAN,LOS03,4/5/04,10/3/04,81,81,3488283
2004,NL,MIL,MIL06,4/9/04,9/26/04,81,81,2062382
2004,AL,MIN,MIN03,4/5/04,10/3/04,81,81,1911490
2004,NL,MON,MON02,4/23/04,9/29/04,59,59,531545
2004,NL,MON,SJU01,4/9/04,7/11/04,21,21,217005
2004,AL,NYA,NYC16,4/8/04,9/30/04,81,79,3775292
2004,NL,NYN,NYC17,4/12/04,10/3/04,81,80,2318321
2004,AL,OAK,OAK01,4/5/04,10/3/04,81,81,2201516
2004,NL,PHI,PHI13,4/12/04,10/3/04,81,80,3250092
2004,NL,PIT,PIT08,4/5/04,9/26/04,80,75,1583031
2004,NL,SDN,SAN02,4/8/04,9/30/04,81,81,3016752
2004,AL,SEA,SEA03,4/6/04,10/3/04,82,81,2940731
2004,NL,SFN,SFO03,4/12/04,9/26/04,82,81,3256854
2004,NL,SLN,STL09,4/5/04,10/3/04,81,81,3048427
2004,AL,TBA,STP01,4/6/04,9/30/04,78,77,1164911
2004,AL,TBA,TOK01,3/30/04,3/31/04,2,2,110000
2004,AL,TEX,ARL02,4/9/04,9/30/04,81,79,2513685
2004,AL,TOR,TOR02,4/5/04,10/3/04,81,81,1900041
2005,AL,LAA,ANA01,4/5/05,9/25/05,81,81,3404636
2005,NL,ARI,PHO01,4/4/05,9/25/05,81,81,2059331
2005,NL,ATL,ATL02,4/8/05,9/28/05,81,80,2521534
2005,AL,BAL,BAL12,4/4/05,9/29/05,81,81,2624804
2005,AL,BOS,BOS07,4/11/05,10/2/05,81,81,2847798
2005,AL,CHA,CHI12,4/4/05,9/25/05,81,81,2342834
2005,NL,CHN,CHI11,4/8/05,9/28/05,81,80,3100092
2005,NL,CIN,CIN09,4/4/05,9/25/05,82,81,1943166
2005,AL,CLE,CLE08,4/11/05,10/2/05,81,81,2014220
2005,NL,COL,DEN02,4/4/05,9/25/05,81,80,1914389
2005,AL,DET,DET05,4/4/05,9/29/05,81,80,2024505
2005,NL,FLO,MIA01,4/5/05,10/2/05,81,81,1852602
2005,NL,HOU,HOU03,4/5/05,10/2/05,81,81,2804760
2005,AL,KCA,KAN06,4/11/05,9/25/05,81,79,1371181
2005,NL,LAN,LOS03,4/12/05,9/29/05,81,81,3603680
2005,NL,MIL,MIL06,4/11/05,9/29/05,81,81,2211023
2005,AL,MIN,MIN03,4/8/05,10/2/05,81,81,2034243
2005,AL,NYA,NYC16,4/3/05,9/25/05,81,81,4090440
2005,NL,NYN,NYC17,4/11/05,10/2/05,81,80,2829930
2005,AL,OAK,OAK01,4/11/05,9/29/05,81,81,2108818
2005,NL,PHI,PHI13,4/4/05,9/28/05,81,80,2665291
2005,NL,PIT,PIT08,4/4/05,10/2/05,81,79,1817245
2005,NL,SDN,SAN02,4/7/05,10/2/05,81,81,2869787
2005,AL,SEA,SEA03,4/4/05,10/2/05,81,81,2724859
2005,NL,SFN,SFO03,4/5/05,10/2/05,81,81,3181020
2005,NL,SLN,STL09,4/8/05,10/2/05,81,81,3542271
2005,AL,TBA,STP01,4/4/05,10/2/05,81,81,1141915
2005,AL,TEX,ARL02,4/11/05,10/2/05,81,80,2525259
2005,AL,TOR,TOR02,4/8/05,10/2/05,81,81,2014995
2005,NL,WAS,WAS10,4/14/05,10/2/05,81,81,2730352
2006,AL,LAA,ANA01,4/7/06,10/1/06,81,81,3406790
2006,NL,ARI,PHO01,4/11/06,10/1/06,81,81,2091005
2006,NL,ATL,ATL02,4/10/06,10/1/06,81,80,2549524
2006,AL,BAL,BAL12,4/3/06,9/24/06,81,81,2153150
2006,AL,BOS,BOS07,4/11/06,10/1/06,81,81,2930768
2006,AL,CHA,CHI12,4/2/06,9/24/06,81,81,2957414
2006,NL,CHN,CHI11,4/7/06,10/1/06,81,80,3123215
2006,NL,CIN,CIN09,4/3/06,9/25/06,81,81,2134472
2006,AL,CLE,CLE08,4/7/06,10/1/06,81,81,1998070
2006,NL,COL,DEN02,4/3/06,9/28/06,81,81,2104560
2006,AL,DET,DET05,4/10/06,10/1/06,81,81,2595937
2006,NL,FLO,MIA01,4/11/06,10/1/06,81,81,1165120
2006,NL,HOU,HOU03,4/3/06,9/24/06,81,81,3022763
2006,AL,KCA,KAN06,4/3/06,9/24/06,81,80,1372684
2006,NL,LAN,LOS03,4/3/06,9/24/06,81,81,3758421
2006,NL,MIL,MIL06,4/3/06,9/24/06,81,81,2335643
2006,AL,MIN,MIN03,4/11/06,10/1/06,81,81,2285018
2006,AL,NYA,NYC16,4/11/06,10/1/06,81,81,4247980
2006,NL,NYN,NYC17,4/3/06,9/25/06,81,78,3372045
2006,AL,OAK,OAK01,4/3/06,9/24/06,81,81,1976625
2006,NL,PHI,PHI13,4/3/06,9/25/06,81,79,2701815
2006,NL,PIT,PIT08,4/10/06,10/1/06,81,80,1861549
2006,NL,SDN,SAN02,4/3/06,9/24/06,81,81,2659732
2006,AL,SEA,SEA03,4/3/06,10/1/06,81,81,2480717
2006,NL,SFN,SFO03,4/6/06,10/1/06,81,81,3130304
2006,NL,SLN,STL10,4/10/06,10/1/06,80,80,3407104
2006,AL,TBA,STP01,4/10/06,9/25/06,81,81,1369031
2006,AL,TEX,ARL02,4/3/06,9/24/06,81,81,2388757
2006,AL,TOR,TOR02,4/4/06,9/25/06,81,81,2302182
2006,NL,WAS,WAS10,4/11/06,10/1/06,81,81,2153080
2007,AL,LAA,ANA01,4/2/07,9/23/07,81,81,3365632
2007,NL,ARI,PHO01,4/9/07,9/23/07,81,81,2316507
2007,NL,ATL,ATL02,4/6/07,9/23/07,81,81,2745303
2007,AL,BAL,BAL12,4/9/07,9/30/07,81,80,2172487
2007,AL,BOS,BOS07,4/10/07,9/30/07,81,81,2970755
2007,AL,CHA,CHI12,4/2/07,9/30/07,81,81,2684395
2007,NL,CHN,CHI11,4/9/07,9/23/07,81,81,3252462
2007,NL,CIN,CIN09,4/2/07,9/30/07,81,81,2058593
2007,AL,CLE,CLE08,4/13/07,9/23/07,77,77,2223415
2007,AL,CLE,MIL06,4/10/07,4/12/07,3,3,52496
2007,NL,COL,DEN02,4/2/07,10/1/07,82,82,2376250
2007,AL,DET,DET05,4/2/07,9/26/07,81,81,3047124
2007,NL,FLO,MIA01,4/6/07,9/27/07,81,81,1370511
2007,NL,HOU,HOU03,4/2/07,9/30/07,81,81,3020405
2007,AL,KCA,KAN06,4/2/07,9/30/07,81,81,1616867
2007,NL,LAN,LOS03,4/9/07,9/30/07,81,81,3856753
2007,NL,MIL,MIL06,4/2/07,9/30/07,81,81,2869144
2007,AL,MIN,MIN03,4/2/07,9/23/07,81,81,2296383
2007,AL,NYA,NYC16,4/2/07,9/24/07,81,81,4271867
2007,NL,NYN,NYC17,4/9/07,9/30/07,81,81,3853955
2007,AL,OAK,OAK01,4/9/07,9/30/07,81,81,1921844
2007,NL,PHI,PHI13,4/2/07,9/30/07,81,81,3108330
2007,NL,PIT,PIT08,4/9/07,9/30/07,81,79,1749142
2007,NL,SDN,SAN02,4/6/07,9/23/07,81,81,2790074
2007,AL,SEA,SEA03,4/2/07,9/30/07,82,81,2672409
2007,NL,SFN,SFO03,4/3/07,9/26/07,81,81,3223202
2007,NL,SLN,STL10,4/1/07,9/23/07,81,81,3552180
2007,AL,TBA,LBV01,5/15/07,5/17/07,3,3,26917
2007,AL,TBA,STP01,4/6/07,9/27/07,78,78,1362189
2007,AL,TEX,ARL02,4/6/07,9/26/07,81,79,2353862
2007,AL,TOR,TOR02,4/9/07,9/30/07,81,81,2360648
2007,NL,WAS,WAS10,4/2/07,9/23/07,81,81,1961579
2008,AL,LAA,ANA01,4/4/08,9/28/08,81,81,3336747
2008,NL,ARI,PHO01,4/7/08,9/28/08,81,81,2509924
2008,NL,ATL,ATL02,3/31/08,9/21/08,81,81,2532834
2008,AL,BAL,BAL12,3/31/08,9/28/08,80,78,1950075
2008,AL,BOS,BOS07,4/8/08,9/28/08,81,81,3048250
2008,AL,CHA,CHI12,4/7/08,9/30/08,82,81,2501103
2008,NL,CHN,CHI11,3/31/08,9/21/08,81,81,3299840
2008,NL,CIN,CIN09,3/31/08,9/22/08,81,81,2058632
2008,AL,CLE,CLE08,3/31/08,9/21/08,81,80,2169760
2008,NL,COL,DEN02,4/4/08,9/21/08,81,80,2650218
2008,AL,DET,DET05,3/31/08,9/28/08,81,81,3202654
2008,NL,FLO,MIA01,3/31/08,9/21/08,81,80,1335076
2008,NL,HOU,HOU03,4/7/08,9/28/08,78,78,2740888
2008,NL,HOU,MIL06,9/14/08,9/15/08,2,2,38599
2008,AL,KCA,KAN06,4/8/08,9/21/08,81,79,1578922
2008,NL,LAN,LOS03,3/31/08,9/25/08,81,81,3730553
2008,NL,MIL,MIL06,4/4/08,9/28/08,81,81,3068908
2008,AL,MIN,MIN03,3/31/08,9/28/08,81,81,2302431
2008,AL,NYA,NYC16,4/1/08,9/21/08,81,81,4298655
2008,NL,NYN,NYC17,4/8/08,9/28/08,81,79,4042047
2008,AL,OAK,OAK01,4/1/08,9/21/08,79,79,1575899
2008,AL,OAK,TOK01,3/25/08,3/26/08,2,2,89363
2008,NL,PHI,PHI13,3/31/08,9/28/08,81,81,3422583
2008,NL,PIT,PIT08,4/7/08,9/21/08,81,80,1609076
2008,NL,SDN,SAN02,3/31/08,9/28/08,81,81,2427535
2008,AL,SEA,SEA03,3/31/08,9/28/08,81,81,2329702
2008,NL,SFN,SFO03,4/7/08,9/28/08,81,81,2863837
2008,NL,SLN,STL10,4/1/08,9/28/08,81,81,3430403
2008,AL,TBA,LBV01,4/22/08,4/24/08,3,3,26798
2008,AL,TBA,STP01,4/8/08,9/21/08,78,78,1785188
2008,AL,TEX,ARL02,4/8/08,9/24/08,81,80,1945677
2008,AL,TOR,TOR02,4/4/08,9/25/08,81,81,2399786
2008,NL,WAS,WAS11,3/30/08,9/24/08,80,80,2320400
2009,AL,LAA,ANA01,4/6/09,10/1/09,81,81,3240386
2009,NL,ARI,PHO01,4/6/09,9/27/09,81,81,2129183
2009,NL,ATL,ATL02,4/10/09,10/4/09,81,81,2373631
2009,AL,BAL,BAL12,4/6/09,10/4/09,81,81,1907163
2009,AL,BOS,BOS07,4/7/09,10/4/09,81,81,3062699
2009,AL,CHA,CHI12,4/7/09,9/27/09,81,80,2284163
2009,NL,CHN,CHI11,4/13/09,10/4/09,80,80,3168859
2009,NL,CIN,CIN09,4/6/09,10/4/09,81,81,1747919
2009,AL,CLE,CLE08,4/10/09,9/30/09,81,79,1766242
2009,NL,COL,DEN02,4/10/09,10/1/09,81,81,2665080
2009,AL,DET,DET05,4/10/09,10/4/09,81,81,2567192
2009,NL,FLO,MIA01,4/6/09,9/27/09,81,78,1464109
2009,NL,HOU,HOU03,4/6/09,9/27/09,81,81,2521081
2009,AL,KCA,KAN06,4/10/09,9/27/09,81,80,1799686
2009,NL,LAN,LOS03,4/13/09,10/4/09,81,81,3761669
2009,NL,MIL,MIL06,4/10/09,9/27/09,81,81,3037451
2009,AL,MIN,MIN03,4/6/09,10/6/09,82,82,2416237
2009,AL,NYA,NYC21,4/16/09,9/30/09,81,81,3719358
2009,NL,NYN,NYC20,4/13/09,10/4/09,81,81,3154270
2009,AL,OAK,OAK01,4/10/09,10/4/09,81,81,1408783
2009,NL,PHI,PHI13,4/5/09,10/4/09,81,81,3600693
2009,NL,PIT,PIT08,4/13/09,9/28/09,81,81,1577853
2009,NL,SDN,SAN02,4/6/09,10/4/09,81,81,1922603
2009,AL,SEA,SEA03,4/14/09,10/4/09,81,81,2195128
2009,NL,SFN,SFO03,4/7/09,10/1/09,81,81,2861111
2009,NL,SLN,STL10,4/6/09,10/4/09,81,81,3343252
2009,AL,TBA,STP01,4/13/09,10/4/09,81,81,1874962
2009,AL,TEX,ARL02,4/6/09,9/27/09,81,78,2156016
2009,AL,TOR,TOR02,4/6/09,9/27/09,81,81,1876129
2009,NL,WAS,WAS11,4/13/09,9/30/09,81,80,1817280
2010,AL,LAA,ANA01,4/5/10,9/29/10,81,81,3250754
2010,NL,ARI,PHO01,4/5/10,9/26/10,81,81,2057224
2010,NL,ATL,ATL02,4/5/10,10/3/10,81,81,2510121
2010,AL,BAL,BAL12,4/9/10,10/3/10,81,80,1733019
2010,AL,BOS,BOS07,4/4/10,10/3/10,81,81,3046445
2010,AL,CHA,CHI12,4/5/10,10/3/10,81,81,2194378
2010,NL,CHN,CHI11,4/12/10,9/26/10,81,81,3062973
2010,NL,CIN,CIN09,4/5/10,10/3/10,81,81,2060550
2010,AL,CLE,CLE08,4/12/10,9/29/10,81,80,1391644
2010,NL,COL,DEN02,4/9/10,9/29/10,81,80,2875245
2010,AL,DET,DET05,4/9/10,9/26/10,81,81,2461237
2010,NL,FLO,MIA01,4/9/10,10/3/10,78,78,1469216
2010,NL,FLO,SJU01,6/28/10,6/30/10,3,3,55678
2010,NL,HOU,HOU03,4/5/10,10/3/10,81,81,2331490
2010,AL,KCA,KAN06,4/5/10,10/3/10,81,80,1615326
2010,NL,LAN,LOS03,4/13/10,10/3/10,81,81,3562318
2010,NL,MIL,MIL06,4/5/10,9/26/10,81,81,2776531
2010,AL,MIN,MIN04,4/12/10,10/3/10,81,81,3223640
2010,AL,NYA,NYC21,4/13/10,9/26/10,81,81,3765807
2010,NL,NYN,NYC20,4/5/10,10/3/10,81,79,2573077
2010,AL,OAK,OAK01,4/5/10,9/26/10,81,81,1418391
2010,NL,PHI,PHI13,4/12/10,9/26/10,81,81,3647249
2010,NL,PIT,PIT08,4/5/10,9/26/10,81,81,1613399
2010,NL,SDN,SAN02,4/12/10,9/30/10,81,81,2131774
2010,AL,SEA,SEA03,4/12/10,10/3/10,81,81,2085168
2010,NL,SFN,SFO03,4/9/10,10/3/10,81,81,3037267
2010,NL,SLN,STL10,4/12/10,10/3/10,81,81,3301218
2010,AL,TBA,STP01,4/6/10,9/29/10,81,81,1865002
2010,AL,TEX,ARL02,4/5/10,10/3/10,81,81,2505171
2010,AL,TOR,PHI13,6/25/10,6/27/10,3,3,130073
2010,AL,TOR,TOR02,4/12/10,9/29/10,78,78,1495482
2010,NL,WAS,WAS11,4/5/10,9/29/10,81,81,1828065
2011,AL,LAA,ANA01,4/8/11,9/28/11,81,81,3166321
2011,NL,ARI,PHO01,4/8/11,9/28/11,81,81,2105432
2011,NL,ATL,ATL02,4/8/11,9/28/11,81,79,2372940
2011,AL,BAL,BAL12,4/4/11,9/28/11,81,80,1755461
2011,AL,BOS,BOS07,4/8/11,9/21/11,81,81,3054001
2011,AL,CHA,CHI12,4/7/11,9/28/11,81,81,2001117
2011,NL,CHN,CHI11,4/1/11,9/21/11,81,81,3017966
2011,NL,CIN,CIN09,3/31/11,9/21/11,81,81,2213588
2011,AL,CLE,CLE08,4/1/11,9/25/11,81,81,1840835
2011,NL,COL,DEN02,4/1/11,9/21/11,81,81,2909777
2011,AL,DET,DET05,4/8/11,9/28/11,81,81,2642045
2011,NL,FLO,MIA01,4/1/11,9/28/11,78,77,1477462
2011,NL,FLO,SEA03,6/24/11,6/26/11,3,3,43100
2011,NL,HOU,HOU03,4/8/11,9/28/11,81,81,2067016
2011,AL,KCA,KAN06,3/31/11,9/21/11,81,81,1724450
2011,NL,LAN,LOS03,3/31/11,9/22/11,81,81,2935139
2011,NL,MIL,MIL06,4/4/11,9/28/11,81,81,3071373
2011,AL,MIN,MIN04,4/8/11,9/28/11,81,81,3168116
2011,AL,NYA,NYC21,3/31/11,9/25/11,81,81,3653680
2011,NL,NYN,NYC20,4/8/11,9/28/11,81,78,2352596
2011,AL,OAK,OAK01,4/1/11,9/22/11,81,80,1476791
